1024	8	16	RR	90.72000000000001	96.41957595275137	3.580424047248627	4.313702375375352	88.714599609375	80.48188476562501	116280
1024	16	1	RR	78.96000000000001	97.56557235821924	2.4344276417807578	4.3065063627496905	87.6068115234375	69.17433837890626	57414
1024	16	2	RR	79.52000000000001	97.65331142065712	2.3466885793428816	4.287441153205182	86.78436279296875	69.01092529296875	56875
1024	16	4	RR	80.08000000000001	97.67557752713681	2.3244224728631906	4.282602852293585	86.65771484375	69.395498046875	56792
1024	16	8	RR	80.64000000000001	97.67716796331393	2.3228320366860657	4.282257259371328	86.64093017578125	69.86724609375001	56781
1024	16	16	RR	81.2	97.67743303601013	2.322566963989871	4.282199660550952	86.64093017578125	70.35243530273438	56781
1024	32	1	RR	75.32000000000001	98.39801419067754	1.601985809322457	4.405607053167551	85.11962890625	64.11210449218751	27892
1024	32	2	RR	75.60000000000001	98.47771222368581	1.5222877763141867	4.371324235279661	83.92333984375	63.44604492187501	27500
1024	32	4	RR	75.88000000000001	98.50815244462648	1.4918475553735249	4.3582301034474815	83.6395263671875	63.46567260742188	27407
1024	32	8	RR	76.16000000000001	98.50981282031415	1.4901871796858472	4.357515878074817	83.5906982421875	63.66267578125001	27391
1024	32	16	RR	76.44000000000001	98.51008954959542	1.4899104504045795	4.357396840512706	83.5906982421875	63.89672973632813	27391
1024	64	1	RR	73.5	98.90476284423451	1.0952371557654885	4.6314097887275265	81.31103515625	59.76361083984376	13322
1024	64	2	RR	73.64	98.98452406787878	1.0154759321212197	4.562947830828425	79.510498046875	58.55153076171876	13027
1024	64	4	RR	73.78	99.01214456228561	0.9878554377143871	4.539240156361598	78.91845703125	58.22603759765626	12930
1024	64	8	RR	73.92	99.01693587253988	0.9830641274601248	4.53512760058674	78.765869140625	58.223730468750006	12905
1024	64	16	RR	74.06	99.01721771431954	0.9827822856804573	4.53488568554116	78.765869140625	58.33400268554688	12905
